Order_id;Order_type;Sub_department;mean_time;Difficulty_level;Perform_peoples;Hull_number;Floor;Execution_date
9900;OS;technical_department;10;2;3;2;1;2021-03-25
9901;Installing software;technical_department;10;4;1;10;8;2021-06-16
9902;Accounts;Information Resources Department;10;1;2;9;3;2021-07-21
9903;Antivirus;Telecommunications_department;10;2;3;7;2;2021-04-07
9904;Internet;technical_department;10;5;3;1;9;2021-05-06
9905;Mail;Telecommunications_department;10;5;1;12;7;2021-07-17
9906;OS;Telecommunications_department;10;4;3;2;1;2021-08-09
9907;PC hardware replacement;Telecommunications_department;10;3;1;3;6;2021-04-15
9908;Role system;Telecommunications_department;10;3;1;11;4;2021-05-03
9909;OS;Information Resources Department;10;5;3;1;9;2021-07-02
9910;PC hardware replacement;technical_department;10;2;1;5;1;2021-07-14
9911;Office equipment;Telecommunications_department;10;3;3;9;5;2021-03-09
9912;Office equipment;Information Resources Department;10;1;1;8;1;2021-03-15
9913;Office equipment;Telecommunications_department;10;5;2;12;5;2021-05-03
9914;Laying the network;technical_department;10;5;1;7;5;2021-05-04
9915;OS;Telecommunications_department;10;2;3;1;8;2021-12-15
9916;Internet;technical_department;10;3;1;3;2;2021-12-10
9917;Installing software;technical_department;10;5;3;10;5;2021-01-18
9918;Role system;Information Resources Department;10;1;2;8;3;2021-01-07
9919;Role system;Information Resources Department;10;1;1;4;4;2021-08-09
9920;Internet;Telecommunications_department;10;4;2;9;7;2021-07-23
9921;Antivirus;technical_department;10;3;2;6;8;2021-08-19
9922;Antivirus;technical_department;10;2;1;6;5;2021-07-28
9923;Accounts;technical_department;10;5;1;5;5;2021-02-16
9924;PC hardware replacement;technical_department;10;5;2;1;6;2021-01-19
9925;Office equipment;Information Resources Department;10;1;1;1;5;2021-02-03
9926;Mail;technical_department;10;2;1;4;1;2021-12-31
9927;Role system;Telecommunications_department;10;2;1;5;8;2021-07-11
9928;Office equipment;technical_department;10;5;3;3;8;2021-06-02
9929;Accounts;Information Resources Department;10;4;2;6;6;2021-06-05
9930;Role system;Telecommunications_department;10;2;3;12;9;2021-04-21
9931;PC hardware replacement;technical_department;10;5;3;4;6;2021-10-18
9932;PC hardware replacement;Information Resources Department;10;4;2;4;4;2021-08-28
9933;PC hardware replacement;technical_department;10;5;2;10;1;2021-08-20
9934;Antivirus;technical_department;10;1;2;6;3;2021-06-25
9935;PC hardware replacement;Information Resources Department;10;1;2;1;7;2021-12-11
9936;Laying the network;Information Resources Department;10;3;2;4;4;2021-10-10
9937;Installing software;Telecommunications_department;10;1;2;12;8;2021-09-20
9938;Internet;Telecommunications_department;10;5;3;11;9;2021-07-15
9939;Role system;Information Resources Department;10;2;3;8;3;2021-12-19
9940;Internet;technical_department;10;1;3;2;7;2021-10-06
9941;Antivirus;Information Resources Department;10;2;3;1;1;2021-09-06
9942;Laying the network;Telecommunications_department;10;3;1;2;9;2021-06-19
9943;Installing software;Information Resources Department;10;2;2;2;2;2021-11-11
9944;Office equipment;Telecommunications_department;10;4;2;11;5;2021-08-19
9945;Laying the network;Telecommunications_department;10;2;3;12;6;2021-07-08
9946;Installing software;technical_department;10;5;1;4;4;2021-04-08
9947;Accounts;Information Resources Department;10;2;2;7;5;2021-08-21
9948;Internet;Information Resources Department;10;1;2;6;6;2021-05-17
9949;OS;technical_department;10;1;3;10;6;2021-03-24
9950;PC hardware replacement;technical_department;10;1;2;4;2;2021-12-11
9951;Antivirus;technical_department;10;5;3;10;1;2021-04-14
9952;Laying the network;technical_department;10;2;1;12;1;2021-12-27
9953;Laying the network;Information Resources Department;10;5;2;6;9;2021-10-23
9954;Mail;technical_department;10;2;1;3;4;2021-07-02
9955;Internet;Telecommunications_department;10;4;3;11;1;2021-10-21
9956;Installing software;Information Resources Department;10;3;3;4;9;2021-06-25
9957;Laying the network;Information Resources Department;10;3;2;1;6;2021-04-10
9958;OS;Telecommunications_department;10;3;1;1;9;2021-12-05
9959;Office equipment;Information Resources Department;10;1;3;11;5;2021-03-16
9960;OS;Information Resources Department;10;3;1;6;2;2021-11-05
9961;PC hardware replacement;Information Resources Department;10;5;3;6;7;2021-08-09
9962;OS;Information Resources Department;10;2;3;9;8;2021-03-27
9963;Role system;Telecommunications_department;10;4;2;10;3;2021-06-23
9964;Installing software;Telecommunications_department;10;2;3;7;8;2021-02-02
9965;Office equipment;technical_department;10;2;2;10;2;2021-10-25
9966;Mail;technical_department;10;2;2;3;2;2021-05-31
9967;Role system;technical_department;10;5;2;7;4;2021-08-16
9968;Antivirus;Telecommunications_department;10;1;3;7;8;2021-03-16
9969;PC hardware replacement;Telecommunications_department;10;3;3;12;1;2021-11-25
9970;Installing software;Information Resources Department;10;5;3;8;8;2021-06-19
9971;Antivirus;technical_department;10;1;2;2;9;2021-08-24
9972;Laying the network;Information Resources Department;10;4;1;5;2;2021-03-13
9973;Internet;Information Resources Department;10;3;1;1;2;2021-11-10
9974;Accounts;Telecommunications_department;10;3;1;11;8;2021-05-24
9975;Role system;technical_department;10;1;1;8;8;2021-07-18
9976;OS;technical_department;10;2;3;2;9;2021-01-23
9977;Role system;technical_department;10;3;3;12;8;2021-09-11
9978;Antivirus;technical_department;10;5;1;1;3;2021-03-14
9979;Internet;technical_department;10;1;1;1;1;2021-04-26
9980;Laying the network;Telecommunications_department;10;3;1;9;1;2021-10-20
9981;Antivirus;Information Resources Department;10;3;1;10;7;2021-05-29
9982;Laying the network;technical_department;10;2;2;1;1;2021-11-16
9983;PC hardware replacement;Telecommunications_department;10;4;3;4;7;2021-12-18
9984;Antivirus;Information Resources Department;10;5;2;2;5;2021-06-02
9985;Role system;Information Resources Department;10;1;3;6;1;2021-12-27
9986;OS;Telecommunications_department;10;3;1;12;3;2021-06-06
9987;OS;Information Resources Department;10;3;2;5;7;2021-06-27
9988;Installing software;Telecommunications_department;10;5;2;7;4;2021-11-28
9989;Role system;Information Resources Department;10;4;3;1;8;2021-06-14
9990;Internet;Telecommunications_department;10;3;1;10;8;2021-11-09
9991;Installing software;Telecommunications_department;10;5;2;5;2;2021-11-19
9992;PC hardware replacement;technical_department;10;5;2;9;6;2021-04-11
9993;OS;Information Resources Department;10;2;1;6;8;2021-10-14
9994;Internet;Information Resources Department;10;3;3;5;7;2021-03-01
9995;Antivirus;Information Resources Department;10;3;1;4;9;2021-02-27
9996;Accounts;technical_department;10;5;1;10;2;2021-07-08
9997;Antivirus;Information Resources Department;10;3;3;10;3;2021-12-29
9998;OS;technical_department;10;2;2;12;1;2021-05-05
9999;Antivirus;Information Resources Department;10;4;1;1;1;2021-04-21
10000;Antivirus;technical_department;10;4;1;10;2;2021-08-19
10001;Office equipment;technical_department;10;4;3;12;2;2021-01-30
10002;Antivirus;Information Resources Department;10;5;2;5;7;2021-05-25
10003;PC hardware replacement;Telecommunications_department;10;5;1;8;6;2021-04-30
10004;Antivirus;Telecommunications_department;10;2;2;8;5;2021-08-16
10005;Role system;Telecommunications_department;10;5;2;1;4;2021-01-16
10006;Office equipment;Telecommunications_department;10;3;1;8;7;2021-04-29
10007;Office equipment;Telecommunications_department;10;5;3;2;5;2021-03-23
10008;PC hardware replacement;Telecommunications_department;10;4;2;5;3;2021-06-29
10009;Mail;technical_department;10;5;1;12;9;2021-11-16
10010;Mail;Telecommunications_department;10;5;1;10;2;2021-02-16
10011;OS;Telecommunications_department;10;5;1;7;7;2021-12-29
10012;Antivirus;technical_department;10;1;2;12;4;2021-03-26
10013;Laying the network;Information Resources Department;10;4;2;10;9;2021-08-02
10014;Accounts;Telecommunications_department;10;2;2;10;9;2021-10-21
10015;Role system;Information Resources Department;10;4;2;10;4;2021-08-23
10016;Office equipment;Telecommunications_department;10;3;1;5;9;2021-11-06
10017;Accounts;Telecommunications_department;10;3;3;6;3;2021-03-04
10018;Internet;Telecommunications_department;10;3;1;9;2;2021-05-12
10019;Accounts;technical_department;10;2;1;11;4;2021-03-02
10020;Accounts;technical_department;10;3;3;9;7;2021-05-04
10021;Mail;Telecommunications_department;10;1;3;1;9;2021-08-18
10022;Installing software;Information Resources Department;10;3;1;6;7;2021-10-15
10023;Role system;Information Resources Department;10;5;1;11;8;2021-07-25
10024;Installing software;Information Resources Department;10;3;1;12;9;2021-09-15
10025;Antivirus;Telecommunications_department;10;3;1;6;1;2021-12-18
10026;Installing software;technical_department;10;3;2;2;6;2021-02-03
10027;PC hardware replacement;technical_department;10;2;3;10;6;2021-11-01
10028;Mail;Information Resources Department;10;3;3;1;6;2021-12-12
10029;Internet;Information Resources Department;10;5;1;10;5;2021-03-06
10030;Internet;Telecommunications_department;10;2;2;9;9;2021-04-09
10031;PC hardware replacement;technical_department;10;3;3;7;7;2021-12-25
10032;Office equipment;Information Resources Department;10;1;3;1;6;2021-01-24
10033;Antivirus;technical_department;10;1;1;12;3;2021-04-06
10034;Mail;technical_department;10;1;2;2;6;2021-04-29
10035;Role system;Information Resources Department;10;4;1;2;3;2021-01-03
10036;Office equipment;technical_department;10;5;1;11;9;2021-01-21
10037;Accounts;Telecommunications_department;10;2;2;1;5;2021-03-22
10038;Role system;Information Resources Department;10;3;1;5;6;2021-04-03
10039;Installing software;Information Resources Department;10;4;3;8;2;2021-11-26
10040;Installing software;technical_department;10;2;3;8;7;2021-12-02
10041;Installing software;technical_department;10;1;2;12;1;2021-01-21
10042;OS;Telecommunications_department;10;1;1;7;1;2021-01-22
10043;Accounts;technical_department;10;4;3;1;4;2021-09-04
10044;Office equipment;Telecommunications_department;10;4;3;3;8;2021-08-30
10045;Role system;Information Resources Department;10;1;2;10;1;2021-10-06
10046;Office equipment;Telecommunications_department;10;2;2;7;8;2021-09-26
10047;Antivirus;technical_department;10;3;1;4;1;2021-04-29
10048;OS;technical_department;10;5;2;8;3;2021-04-12
10049;Installing software;Telecommunications_department;10;4;1;6;4;2021-05-08
10050;Installing software;Telecommunications_department;10;3;1;6;1;2021-04-16
10051;Internet;Telecommunications_department;10;1;3;5;1;2021-11-05
10052;Mail;Information Resources Department;10;1;1;12;2;2021-10-08
10053;Installing software;Telecommunications_department;10;2;1;1;1;2021-10-23
10054;Antivirus;Information Resources Department;10;4;1;3;6;2021-09-19
10055;Office equipment;technical_department;10;4;1;5;5;2021-03-30
10056;Installing software;Telecommunications_department;10;1;2;3;4;2021-02-19
10057;Internet;Telecommunications_department;10;5;2;6;2;2021-02-23
10058;Antivirus;technical_department;10;3;2;11;5;2021-01-09
10059;Role system;Information Resources Department;10;1;2;4;2;2021-07-08
10060;Mail;Telecommunications_department;10;5;1;4;1;2021-05-18
10061;Mail;Information Resources Department;10;1;1;10;6;2021-05-10
10062;Installing software;Telecommunications_department;10;2;2;6;8;2021-03-15
10063;Role system;Telecommunications_department;10;2;2;1;4;2021-08-30
10064;OS;Telecommunications_department;10;4;1;4;9;2021-06-29
10065;Internet;Information Resources Department;10;3;1;12;5;2021-06-10
10066;Office equipment;technical_department;10;1;2;10;5;2021-04-03
10067;Antivirus;technical_department;10;3;3;8;8;2021-09-07
10068;OS;Telecommunications_department;10;2;2;2;4;2021-06-26
10069;PC hardware replacement;Telecommunications_department;10;3;3;1;6;2021-05-26
10070;PC hardware replacement;Information Resources Department;10;4;1;2;5;2021-03-08
10071;Role system;technical_department;10;3;2;2;7;2021-08-01
10072;Accounts;Information Resources Department;10;5;1;10;1;2021-05-08
10073;PC hardware replacement;Information Resources Department;10;3;2;12;3;2021-03-27
10074;Internet;Information Resources Department;10;1;1;4;9;2021-12-26
10075;Laying the network;Telecommunications_department;10;3;2;7;1;2021-05-10
10076;OS;technical_department;10;2;2;6;2;2021-02-03
10077;Accounts;Telecommunications_department;10;2;3;10;2;2021-12-11
10078;Role system;Telecommunications_department;10;2;2;4;7;2021-08-31
10079;PC hardware replacement;Telecommunications_department;10;2;3;10;7;2021-01-02
10080;PC hardware replacement;Information Resources Department;10;3;3;11;7;2021-09-15
10081;OS;Telecommunications_department;10;1;2;6;5;2021-07-13
10082;Laying the network;Information Resources Department;10;3;1;3;9;2021-03-22
10083;OS;Information Resources Department;10;5;2;11;7;2021-07-11
10084;Role system;Telecommunications_department;10;4;3;3;5;2021-03-14
10085;PC hardware replacement;Telecommunications_department;10;4;2;1;3;2021-12-27
10086;Mail;Information Resources Department;10;4;1;12;5;2021-08-25
10087;Installing software;Telecommunications_department;10;3;3;11;1;2021-12-03
10088;Accounts;technical_department;10;4;1;6;8;2021-07-26
10089;Role system;Telecommunications_department;10;1;3;6;3;2021-04-29
10090;Mail;technical_department;10;4;2;8;4;2021-12-13
10091;Antivirus;technical_department;10;5;1;10;8;2021-03-13
10092;Role system;technical_department;10;3;2;7;4;2021-10-21
10093;Accounts;Telecommunications_department;10;3;2;10;7;2021-07-14
10094;Antivirus;Information Resources Department;10;3;2;3;7;2021-02-17
10095;Antivirus;Information Resources Department;10;1;1;6;1;2021-05-06
10096;PC hardware replacement;technical_department;10;2;2;7;4;2021-12-03
10097;Mail;Information Resources Department;10;4;2;12;6;2021-08-14
10098;Role system;technical_department;10;1;2;7;4;2021-03-09
10099;Installing software;Information Resources Department;10;2;2;2;5;2021-05-14
10100;OS;technical_department;10;5;1;5;7;2021-11-29
10101;OS;technical_department;10;5;3;1;8;2021-07-31
10102;Laying the network;technical_department;10;4;1;11;5;2021-02-11
10103;Office equipment;Information Resources Department;10;2;1;8;4;2021-04-06
10104;Mail;Telecommunications_department;10;3;3;1;5;2021-10-12
10105;Office equipment;Information Resources Department;10;4;3;12;4;2021-06-01
10106;Installing software;Information Resources Department;10;1;1;1;8;2021-11-30
10107;OS;Information Resources Department;10;2;1;12;7;2021-01-14
10108;PC hardware replacement;Information Resources Department;10;5;3;8;6;2021-07-10
10109;Installing software;Telecommunications_department;10;4;1;10;4;2021-02-15
10110;PC hardware replacement;Information Resources Department;10;3;2;1;7;2021-08-05
10111;Role system;technical_department;10;1;2;3;4;2021-09-06
10112;PC hardware replacement;Telecommunications_department;10;1;2;2;1;2021-02-20
10113;Antivirus;technical_department;10;2;2;6;7;2021-09-16
10114;Accounts;Information Resources Department;10;4;1;12;8;2021-02-24
10115;Accounts;Telecommunications_department;10;4;1;5;4;2021-03-17
10116;Internet;technical_department;10;1;1;6;9;2021-08-18
10117;Office equipment;technical_department;10;5;2;1;4;2021-03-04
10118;OS;technical_department;10;4;1;9;4;2021-07-30
10119;Internet;Information Resources Department;10;2;2;5;7;2021-08-08
10120;Mail;Information Resources Department;10;2;2;9;2;2021-12-29
10121;Accounts;technical_department;10;3;3;6;5;2021-07-03
10122;OS;Telecommunications_department;10;4;2;5;3;2021-11-18
10123;Installing software;Telecommunications_department;10;4;3;3;5;2021-11-15
10124;Internet;Information Resources Department;10;1;1;10;8;2021-03-28
10125;PC hardware replacement;Telecommunications_department;10;4;2;10;9;2021-09-18
10126;Mail;Information Resources Department;10;3;1;11;6;2021-01-23
10127;PC hardware replacement;technical_department;10;5;3;12;6;2021-01-09
10128;Installing software;Information Resources Department;10;5;1;10;8;2021-05-09
10129;Accounts;Information Resources Department;10;1;3;12;7;2021-10-19
10130;PC hardware replacement;Telecommunications_department;10;1;2;4;3;2021-02-11
10131;Role system;technical_department;10;1;1;8;2;2021-01-17
